file name A,file name B,esn type,number datasets,feedback,test/train,loss 
saves/ESN_C_09-09-2021_02-25-33.pth,,standard_60,50,no,test,1.4690633276904081
saves/ESN_C_loop_09-09-2021_02-25-34.pth,,standard_60,50,yes,test,1.150772204261271
saves/ESN_A_2_esn_09-09-2021_02-25-36.pth,saves/ESN_B_2_esn_09-09-2021_02-25-36.pth,double_30,50,no,test,1.7958154655262233
saves/ESN_A_2_esnF_09-09-2021_02-25-39.pth,saves/ESN_B_2_esnF_09-09-2021_02-25-39.pth,double_30,50,yes,test,0.8271039968071886
09-09-2021_02-16-30,,mega_ABA,50,yes,test,0.3130735509398398
saves/ESN_C_09-09-2021_02-25-31.pth,,standard_30,50,no,test,1.5714316106497348
saves/ESN_C_loop_09-09-2021_02-25-32.pth,,standard_30,50,yes,test,0.9254611330857517
saves/ESN_C_09-09-2021_02-25-33.pth,,standard_60,50,no,test,1.2823946909677542
saves/ESN_C_loop_09-09-2021_02-25-34.pth,,standard_60,50,yes,test,1.024499630879538
saves/ESN_A_2_esn_09-09-2021_02-25-36.pth,saves/ESN_B_2_esn_09-09-2021_02-25-36.pth,double_30,50,no,test,1.6290888808323585
saves/ESN_A_2_esnF_09-09-2021_02-25-39.pth,saves/ESN_B_2_esnF_09-09-2021_02-25-39.pth,double_30,50,yes,test,0.9193058446443013
09-09-2021_02-16-30,,mega_ABA,50,yes,test,0.4592281138964325
saves/ESN_C_09-09-2021_02-25-31.pth,,standard_30,50,no,test,1.2778269027897535
saves/ESN_C_loop_09-09-2021_02-25-32.pth,,standard_30,50,yes,test,0.741929396270295
saves/ESN_C_09-09-2021_02-25-33.pth,,standard_60,50,no,test,1.0011507483297537
saves/ESN_C_loop_09-09-2021_02-25-34.pth,,standard_60,50,yes,test,0.8255192403910444
saves/ESN_A_2_esn_09-09-2021_02-25-36.pth,saves/ESN_B_2_esn_09-09-2021_02-25-36.pth,double_30,50,no,test,1.3849833252198083
saves/ESN_A_2_esnF_09-09-2021_02-25-39.pth,saves/ESN_B_2_esnF_09-09-2021_02-25-39.pth,double_30,50,yes,test,0.8458545238062508
09-09-2021_02-16-30,,mega_ABA,50,yes,test,0.18714406987064494
saves/ESN_C_09-09-2021_02-25-31.pth,,standard_30,50,no,test,2.092612771722605
saves/ESN_C_loop_09-09-2021_02-25-32.pth,,standard_30,50,yes,test,1.3060651882154732
saves/ESN_C_09-09-2021_02-25-33.pth,,standard_60,50,no,test,1.7721321077026915
saves/ESN_C_loop_09-09-2021_02-25-34.pth,,standard_60,50,yes,test,1.43434572892262
saves/ESN_A_2_esn_09-09-2021_02-25-36.pth,saves/ESN_B_2_esn_09-09-2021_02-25-36.pth,double_30,50,no,test,2.0542761622880152
saves/ESN_A_2_esnF_09-09-2021_02-25-39.pth,saves/ESN_B_2_esnF_09-09-2021_02-25-39.pth,double_30,50,yes,test,1.2453986782288873
09-09-2021_02-16-30,,mega_ABA,50,yes,test,0.29745477927867064
saves/ESN_C_09-09-2021_02-25-31.pth,,standard_30,50,no,test,1.3134892684390482
saves/ESN_C_loop_09-09-2021_02-25-32.pth,,standard_30,50,yes,test,0.7605514911317924
saves/ESN_C_09-09-2021_02-25-33.pth,,standard_60,50,no,test,1.02570659748998
saves/ESN_C_loop_09-09-2021_02-25-34.pth,,standard_60,50,yes,test,0.8586441440440905
saves/ESN_A_2_esn_09-09-2021_02-25-36.pth,saves/ESN_B_2_esn_09-09-2021_02-25-36.pth,double_30,50,no,test,1.3448170249631397
saves/ESN_A_2_esnF_09-09-2021_02-25-39.pth,saves/ESN_B_2_esnF_09-09-2021_02-25-39.pth,double_30,50,yes,test,0.7351924804705305
09-09-2021_02-16-30,,mega_ABA,50,yes,test,0.20565651172740587
saves/ESN_C_09-09-2021_02-25-31.pth,,standard_30,50,no,test,2.007330049473276
saves/ESN_C_loop_09-09-2021_02-25-32.pth,,standard_30,50,yes,test,1.2057491598149497
saves/ESN_C_09-09-2021_02-25-33.pth,,standard_60,50,no,test,1.7001518517502403
saves/ESN_C_loop_09-09-2021_02-25-34.pth,,standard_60,50,yes,test,1.3119114918988137
saves/ESN_A_2_esn_09-09-2021_02-25-36.pth,saves/ESN_B_2_esn_09-09-2021_02-25-36.pth,double_30,50,no,test,1.9965076631526495
saves/ESN_A_2_esnF_09-09-2021_02-25-39.pth,saves/ESN_B_2_esnF_09-09-2021_02-25-39.pth,double_30,50,yes,test,1.125772220532385
09-09-2021_02-16-30,,mega_ABA,50,yes,test,0.25741365665209576
saves/ESN_C_09-09-2021_02-25-31.pth,,standard_30,50,no,test,1.8917269166952557
saves/ESN_C_loop_09-09-2021_02-25-32.pth,,standard_30,50,yes,test,1.150343669596841
saves/ESN_C_09-09-2021_02-25-33.pth,,standard_60,50,no,test,1.5748290565792065
saves/ESN_C_loop_09-09-2021_02-25-34.pth,,standard_60,50,yes,test,1.2534871646881778
saves/ESN_A_2_esn_09-09-2021_02-25-36.pth,saves/ESN_B_2_esn_09-09-2021_02-25-36.pth,double_30,50,no,test,1.8746811302930335
saves/ESN_A_2_esnF_09-09-2021_02-25-39.pth,saves/ESN_B_2_esnF_09-09-2021_02-25-39.pth,double_30,50,yes,test,1.0693418241152297
09-09-2021_02-16-30,,mega_ABA,50,yes,test,0.42357317589448584
saves/ESN_C_09-09-2021_02-25-31.pth,,standard_30,50,no,test,1.2212256919650304
saves/ESN_C_loop_09-09-2021_02-25-32.pth,,standard_30,50,yes,test,0.6490649604306932
saves/ESN_C_09-09-2021_02-25-33.pth,,standard_60,50,no,test,0.9860324406726109
saves/ESN_C_loop_09-09-2021_02-25-34.pth,,standard_60,50,yes,test,0.7114763383109454
saves/ESN_A_2_esn_09-09-2021_02-25-36.pth,saves/ESN_B_2_esn_09-09-2021_02-25-36.pth,double_30,50,no,test,1.3593915436816437
saves/ESN_A_2_esnF_09-09-2021_02-25-39.pth,saves/ESN_B_2_esnF_09-09-2021_02-25-39.pth,double_30,50,yes,test,0.4993782447281049
09-09-2021_02-16-30,,mega_ABA,50,yes,test,0.3754104212575083
saves/ESN_C_09-09-2021_02-25-31.pth,,standard_30,50,no,test,1.1179018794236433
saves/ESN_C_loop_09-09-2021_02-25-32.pth,,standard_30,50,yes,test,0.6645325259441618
saves/ESN_C_09-09-2021_02-25-33.pth,,standard_60,50,no,test,0.8233246095277407
saves/ESN_C_loop_09-09-2021_02-25-34.pth,,standard_60,50,yes,test,0.7663347406684371
saves/ESN_A_2_esn_09-09-2021_02-25-36.pth,saves/ESN_B_2_esn_09-09-2021_02-25-36.pth,double_30,50,no,test,1.13969966717628
saves/ESN_A_2_esnF_09-09-2021_02-25-39.pth,saves/ESN_B_2_esnF_09-09-2021_02-25-39.pth,double_30,50,yes,test,0.5873485524881261
09-09-2021_02-16-30,,mega_ABA,50,yes,test,0.23975285669527624
saves/ESN_C_09-09-2021_02-25-31.pth,,standard_30,50,no,test,1.7782083507580853
saves/ESN_C_loop_09-09-2021_02-25-32.pth,,standard_30,50,yes,test,1.041586035465447
saves/ESN_C_09-09-2021_02-25-33.pth,,standard_60,50,no,test,1.512114021047284
saves/ESN_C_loop_09-09-2021_02-25-34.pth,,standard_60,50,yes,test,1.1453771776404176
saves/ESN_A_2_esn_09-09-2021_02-25-36.pth,saves/ESN_B_2_esn_09-09-2021_02-25-36.pth,double_30,50,no,test,1.8119264169280507
saves/ESN_A_2_esnF_09-09-2021_02-25-39.pth,saves/ESN_B_2_esnF_09-09-2021_02-25-39.pth,double_30,50,yes,test,1.3265548529954503
09-09-2021_02-16-30,,mega_ABA,50,yes,test,0.38497967165514957
saves/ESN_C_09-09-2021_02-25-31.pth,,standard_30,50,no,test,1.4286864829302697
saves/ESN_C_loop_09-09-2021_02-25-32.pth,,standard_30,50,yes,test,0.9022628775791017
saves/ESN_C_09-09-2021_02-25-33.pth,,standard_60,50,no,test,1.0899744787855545
saves/ESN_C_loop_09-09-2021_02-25-34.pth,,standard_60,50,yes,test,1.011666672115336
saves/ESN_A_2_esn_09-09-2021_02-25-36.pth,saves/ESN_B_2_esn_09-09-2021_02-25-36.pth,double_30,50,no,test,1.404984206782162
saves/ESN_A_2_esnF_09-09-2021_02-25-39.pth,saves/ESN_B_2_esnF_09-09-2021_02-25-39.pth,double_30,50,yes,test,0.6996267306836195
09-09-2021_02-16-30,,mega_ABA,50,yes,test,0.251479205273245
saves/ESN_C_09-09-2021_02-25-31.pth,,standard_30,50,no,test,1.4998926139203315
saves/ESN_C_loop_09-09-2021_02-25-32.pth,,standard_30,50,yes,test,0.9158667506621418
saves/ESN_C_09-09-2021_02-25-33.pth,,standard_60,50,no,test,1.1593647200591282
saves/ESN_C_loop_09-09-2021_02-25-34.pth,,standard_60,50,yes,test,1.0268789851396471
saves/ESN_A_2_esn_09-09-2021_02-25-36.pth,saves/ESN_B_2_esn_09-09-2021_02-25-36.pth,double_30,50,no,test,1.4562505835893662
saves/ESN_A_2_esnF_09-09-2021_02-25-39.pth,saves/ESN_B_2_esnF_09-09-2021_02-25-39.pth,double_30,50,yes,test,0.7966382490460809
09-09-2021_02-16-30,,mega_ABA,50,yes,test,0.4802485089725123
saves/ESN_C_09-09-2021_02-25-31.pth,,standard_30,50,no,test,0.8835237110819801
saves/ESN_C_loop_09-09-2021_02-25-32.pth,,standard_30,50,yes,test,0.4653118809694146
saves/ESN_C_09-09-2021_02-25-33.pth,,standard_60,50,no,test,0.630242423250317
saves/ESN_C_loop_09-09-2021_02-25-34.pth,,standard_60,50,yes,test,0.5367838403833469
saves/ESN_A_2_esn_09-09-2021_02-25-36.pth,saves/ESN_B_2_esn_09-09-2021_02-25-36.pth,double_30,50,no,test,0.9734142189833114
saves/ESN_A_2_esnF_09-09-2021_02-25-39.pth,saves/ESN_B_2_esnF_09-09-2021_02-25-39.pth,double_30,50,yes,test,0.44199193118086083
09-09-2021_02-16-30,,mega_ABA,50,yes,test,0.25741365665209576
saves/ESN_C_09-09-2021_02-25-31.pth,,standard_30,50,no,test,1.8917269166952557
saves/ESN_C_loop_09-09-2021_02-25-32.pth,,standard_30,50,yes,test,1.150343669596841
saves/ESN_C_09-09-2021_02-25-33.pth,,standard_60,50,no,test,1.5748290565792065
saves/ESN_C_loop_09-09-2021_02-25-34.pth,,standard_60,50,yes,test,1.2534871646881778
saves/ESN_A_2_esn_09-09-2021_02-25-36.pth,saves/ESN_B_2_esn_09-09-2021_02-25-36.pth,double_30,50,no,test,1.8746811302930335
saves/ESN_A_2_esnF_09-09-2021_02-25-39.pth,saves/ESN_B_2_esnF_09-09-2021_02-25-39.pth,double_30,50,yes,test,1.0693418241152297
09-09-2021_02-16-30,,mega_ABA,50,yes,test,0.3933766340989557
saves/ESN_C_09-09-2021_02-25-31.pth,,standard_30,50,no,test,1.1240891710510283
saves/ESN_C_loop_09-09-2021_02-25-32.pth,,standard_30,50,yes,test,0.6070219882296569
saves/ESN_C_09-09-2021_02-25-33.pth,,standard_60,50,no,test,0.867856718621459
saves/ESN_C_loop_09-09-2021_02-25-34.pth,,standard_60,50,yes,test,0.6820502526530839
saves/ESN_A_2_esn_09-09-2021_02-25-36.pth,saves/ESN_B_2_esn_09-09-2021_02-25-36.pth,double_30,50,no,test,1.2298801576225717
saves/ESN_A_2_esnF_09-09-2021_02-25-39.pth,saves/ESN_B_2_esnF_09-09-2021_02-25-39.pth,double_30,50,yes,test,0.5011105418753026
09-09-2021_02-16-30,,mega_ABA,50,yes,test,0.37131313214903044
saves/ESN_C_09-09-2021_02-25-31.pth,,standard_30,50,no,test,1.1577148776565487
saves/ESN_C_loop_09-09-2021_02-25-32.pth,,standard_30,50,yes,test,0.6346909585660108
saves/ESN_C_09-09-2021_02-25-33.pth,,standard_60,50,no,test,0.9006619407233295
saves/ESN_C_loop_09-09-2021_02-25-34.pth,,standard_60,50,yes,test,0.7178567604685779
saves/ESN_A_2_esn_09-09-2021_02-25-36.pth,saves/ESN_B_2_esn_09-09-2021_02-25-36.pth,double_30,50,no,test,1.2611012089190001
saves/ESN_A_2_esnF_09-09-2021_02-25-39.pth,saves/ESN_B_2_esnF_09-09-2021_02-25-39.pth,double_30,50,yes,test,0.5886890849620658
09-09-2021_02-16-30,,mega_ABA,50,yes,test,0.22352541693596586
saves/ESN_C_09-09-2021_02-25-31.pth,,standard_30,50,no,test,1.7971714256771325
saves/ESN_C_loop_09-09-2021_02-25-32.pth,,standard_30,50,yes,test,1.107133356195186
saves/ESN_C_09-09-2021_02-25-33.pth,,standard_60,50,no,test,1.4530111809359847
saves/ESN_C_loop_09-09-2021_02-25-34.pth,,standard_60,50,yes,test,1.2216235685549546
saves/ESN_A_2_esn_09-09-2021_02-25-36.pth,saves/ESN_B_2_esn_09-09-2021_02-25-36.pth,double_30,50,no,test,1.7655774381510612
saves/ESN_A_2_esnF_09-09-2021_02-25-39.pth,saves/ESN_B_2_esnF_09-09-2021_02-25-39.pth,double_30,50,yes,test,0.818434061923067
09-09-2021_02-16-30,,mega_ABA,50,yes,test,0.42004472204729587
saves/ESN_C_09-09-2021_02-25-31.pth,,standard_30,50,no,test,1.2527096552042178
saves/ESN_C_loop_09-09-2021_02-25-32.pth,,standard_30,50,yes,test,0.7120879646609322
saves/ESN_C_09-09-2021_02-25-33.pth,,standard_60,50,no,test,0.9911647991374345
saves/ESN_C_loop_09-09-2021_02-25-34.pth,,standard_60,50,yes,test,0.7970466355577209
saves/ESN_A_2_esn_09-09-2021_02-25-36.pth,saves/ESN_B_2_esn_09-09-2021_02-25-36.pth,double_30,50,no,test,1.3653408859666911
saves/ESN_A_2_esnF_09-09-2021_02-25-39.pth,saves/ESN_B_2_esnF_09-09-2021_02-25-39.pth,double_30,50,yes,test,0.7211330346019005
09-09-2021_02-16-30,,mega_ABA,50,yes,test,0.468973170667543
saves/ESN_C_09-09-2021_02-25-31.pth,,standard_30,50,no,test,0.9942404148658903
saves/ESN_C_loop_09-09-2021_02-25-32.pth,,standard_30,50,yes,test,0.5204786042010742
saves/ESN_C_09-09-2021_02-25-33.pth,,standard_60,50,no,test,0.7523483528440592
saves/ESN_C_loop_09-09-2021_02-25-34.pth,,standard_60,50,yes,test,0.5854244975164451
saves/ESN_A_2_esn_09-09-2021_02-25-36.pth,saves/ESN_B_2_esn_09-09-2021_02-25-36.pth,double_30,50,no,test,1.130077262509183
saves/ESN_A_2_esnF_09-09-2021_02-25-39.pth,saves/ESN_B_2_esnF_09-09-2021_02-25-39.pth,double_30,50,yes,test,0.49395962833437607
09-09-2021_02-28-07,,mega_ABA,50,yes,train,0.2891456012734895
saves/ESN_C_09-09-2021_02-37-09.pth,,standard_30,50,no,train,0.2207073756648149
saves/ESN_C_loop_09-09-2021_02-37-10.pth,,standard_30,50,yes,train,0.615212246821407
saves/ESN_C_09-09-2021_02-37-11.pth,,standard_60,50,no,train,0.151510899155305
saves/ESN_C_loop_09-09-2021_02-37-12.pth,,standard_60,50,yes,train,0.6223318047525037
saves/ESN_A_2_esn_09-09-2021_02-37-14.pth,saves/ESN_B_2_esn_09-09-2021_02-37-14.pth,double_30,50,no,train,0.19600776919597956
saves/ESN_A_2_esnF_09-09-2021_02-37-18.pth,saves/ESN_B_2_esnF_09-09-2021_02-37-18.pth,double_30,50,yes,train,0.751205067950799
09-09-2021_02-28-07,,mega_ABA,50,yes,test,0.24190557155509654
saves/ESN_C_09-09-2021_02-37-09.pth,,standard_30,50,no,test,0.31551052148954994
saves/ESN_C_loop_09-09-2021_02-37-10.pth,,standard_30,50,yes,test,0.9925087054197417
saves/ESN_C_09-09-2021_02-37-11.pth,,standard_60,50,no,test,0.27646235253044604
saves/ESN_C_loop_09-09-2021_02-37-12.pth,,standard_60,50,yes,test,0.987637799352418
saves/ESN_A_2_esn_09-09-2021_02-37-14.pth,saves/ESN_B_2_esn_09-09-2021_02-37-14.pth,double_30,50,no,test,0.2042145468885728
saves/ESN_A_2_esnF_09-09-2021_02-37-18.pth,saves/ESN_B_2_esnF_09-09-2021_02-37-18.pth,double_30,50,yes,test,1.132747039970468
09-09-2021_02-28-07,,mega_ABA,50,yes,test,0.23651415039629115
saves/ESN_C_09-09-2021_02-37-09.pth,,standard_30,50,no,test,0.27902131203636626
saves/ESN_C_loop_09-09-2021_02-37-10.pth,,standard_30,50,yes,test,0.9389633631534658
saves/ESN_C_09-09-2021_02-37-11.pth,,standard_60,50,no,test,0.23720471704863078
saves/ESN_C_loop_09-09-2021_02-37-12.pth,,standard_60,50,yes,test,0.9442113137844513
saves/ESN_A_2_esn_09-09-2021_02-37-14.pth,saves/ESN_B_2_esn_09-09-2021_02-37-14.pth,double_30,50,no,test,0.1912904011333753
saves/ESN_A_2_esnF_09-09-2021_02-37-18.pth,saves/ESN_B_2_esnF_09-09-2021_02-37-18.pth,double_30,50,yes,test,1.0865121821053367
09-09-2021_02-28-07,,mega_ABA,50,yes,test,0.5570247272563723
saves/ESN_C_09-09-2021_02-37-09.pth,,standard_30,50,no,test,0.39921200640249965
saves/ESN_C_loop_09-09-2021_02-37-10.pth,,standard_30,50,yes,test,0.4281966987810956
saves/ESN_C_09-09-2021_02-37-11.pth,,standard_60,50,no,test,0.2769477779039727
saves/ESN_C_loop_09-09-2021_02-37-12.pth,,standard_60,50,yes,test,0.42813371171417014
saves/ESN_A_2_esn_09-09-2021_02-37-14.pth,saves/ESN_B_2_esn_09-09-2021_02-37-14.pth,double_30,50,no,test,0.4077187846263476
saves/ESN_A_2_esnF_09-09-2021_02-37-18.pth,saves/ESN_B_2_esnF_09-09-2021_02-37-18.pth,double_30,50,yes,test,0.5922209163568944
09-09-2021_02-28-07,,mega_ABA,50,yes,test,0.3504243277104571
saves/ESN_C_09-09-2021_02-37-09.pth,,standard_30,50,no,test,0.3215938661119239
saves/ESN_C_loop_09-09-2021_02-37-10.pth,,standard_30,50,yes,test,0.7758734830556313
saves/ESN_C_09-09-2021_02-37-11.pth,,standard_60,50,no,test,0.2535792120823708
saves/ESN_C_loop_09-09-2021_02-37-12.pth,,standard_60,50,yes,test,0.78689197258696
saves/ESN_A_2_esn_09-09-2021_02-37-14.pth,saves/ESN_B_2_esn_09-09-2021_02-37-14.pth,double_30,50,no,test,0.2708236401220382
saves/ESN_A_2_esnF_09-09-2021_02-37-18.pth,saves/ESN_B_2_esnF_09-09-2021_02-37-18.pth,double_30,50,yes,test,0.9307146547612022
09-09-2021_02-28-07,,mega_ABA,50,yes,test,0.49662159572315384
saves/ESN_C_09-09-2021_02-37-09.pth,,standard_30,50,no,test,0.4155949770252192
saves/ESN_C_loop_09-09-2021_02-37-10.pth,,standard_30,50,yes,test,0.6204063746296816
saves/ESN_C_09-09-2021_02-37-11.pth,,standard_60,50,no,test,0.30471445946249953
saves/ESN_C_loop_09-09-2021_02-37-12.pth,,standard_60,50,yes,test,0.630095220114565
saves/ESN_A_2_esn_09-09-2021_02-37-14.pth,saves/ESN_B_2_esn_09-09-2021_02-37-14.pth,double_30,50,no,test,0.3819003068580945
saves/ESN_A_2_esnF_09-09-2021_02-37-18.pth,saves/ESN_B_2_esnF_09-09-2021_02-37-18.pth,double_30,50,yes,test,0.7687617816732544
09-09-2021_02-28-07,,mega_ABA,50,yes,test,0.24862270962370275
saves/ESN_C_09-09-2021_02-37-09.pth,,standard_30,50,no,test,0.40474649613143066
saves/ESN_C_loop_09-09-2021_02-37-10.pth,,standard_30,50,yes,test,1.1101009784001556
saves/ESN_C_09-09-2021_02-37-11.pth,,standard_60,50,no,test,0.35253204207064587
saves/ESN_C_loop_09-09-2021_02-37-12.pth,,standard_60,50,yes,test,1.072724195783644
saves/ESN_A_2_esn_09-09-2021_02-37-14.pth,saves/ESN_B_2_esn_09-09-2021_02-37-14.pth,double_30,50,no,test,0.23823493819966263
saves/ESN_A_2_esnF_09-09-2021_02-37-18.pth,saves/ESN_B_2_esnF_09-09-2021_02-37-18.pth,double_30,50,yes,test,1.1571389522382638
09-09-2021_02-28-07,,mega_ABA,50,yes,test,0.1356039738562746
saves/ESN_C_09-09-2021_02-37-09.pth,,standard_30,50,no,test,0.34164185136791625
saves/ESN_C_loop_09-09-2021_02-37-10.pth,,standard_30,50,yes,test,1.207572064776631
saves/ESN_C_09-09-2021_02-37-11.pth,,standard_60,50,no,test,0.31304426220996884
saves/ESN_C_loop_09-09-2021_02-37-12.pth,,standard_60,50,yes,test,1.1845376786728516
saves/ESN_A_2_esn_09-09-2021_02-37-14.pth,saves/ESN_B_2_esn_09-09-2021_02-37-14.pth,double_30,50,no,test,0.14737522512154214
saves/ESN_A_2_esnF_09-09-2021_02-37-18.pth,saves/ESN_B_2_esnF_09-09-2021_02-37-18.pth,double_30,50,yes,test,1.2977553932302803
09-09-2021_02-28-07,,mega_ABA,50,yes,test,0.26541082404778893
saves/ESN_C_09-09-2021_02-37-09.pth,,standard_30,50,no,test,0.38627113644872785
saves/ESN_C_loop_09-09-2021_02-37-10.pth,,standard_30,50,yes,test,1.0313161521744665
saves/ESN_C_09-09-2021_02-37-11.pth,,standard_60,50,no,test,0.33835695793943604
saves/ESN_C_loop_09-09-2021_02-37-12.pth,,standard_60,50,yes,test,0.9893194298798971
saves/ESN_A_2_esn_09-09-2021_02-37-14.pth,saves/ESN_B_2_esn_09-09-2021_02-37-14.pth,double_30,50,no,test,0.23936406050532952
saves/ESN_A_2_esnF_09-09-2021_02-37-18.pth,saves/ESN_B_2_esnF_09-09-2021_02-37-18.pth,double_30,50,yes,test,1.1005366016811906
09-09-2021_02-28-07,,mega_ABA,50,yes,test,0.5416504288985512
saves/ESN_C_09-09-2021_02-37-09.pth,,standard_30,50,no,test,0.40648743100066426
saves/ESN_C_loop_09-09-2021_02-37-10.pth,,standard_30,50,yes,test,0.567217775060342
saves/ESN_C_09-09-2021_02-37-11.pth,,standard_60,50,no,test,0.31467043944146816
saves/ESN_C_loop_09-09-2021_02-37-12.pth,,standard_60,50,yes,test,0.5569412934147013
saves/ESN_A_2_esn_09-09-2021_02-37-14.pth,saves/ESN_B_2_esn_09-09-2021_02-37-14.pth,double_30,50,no,test,0.4072610367856777
saves/ESN_A_2_esnF_09-09-2021_02-37-18.pth,saves/ESN_B_2_esnF_09-09-2021_02-37-18.pth,double_30,50,yes,test,0.6898817317667608
09-09-2021_02-28-07,,mega_ABA,50,yes,test,0.2418835199406776
saves/ESN_C_09-09-2021_02-37-09.pth,,standard_30,50,no,test,0.3858674073691245
saves/ESN_C_loop_09-09-2021_02-37-10.pth,,standard_30,50,yes,test,1.0719935136980905
saves/ESN_C_09-09-2021_02-37-11.pth,,standard_60,50,no,test,0.3457814407645757
saves/ESN_C_loop_09-09-2021_02-37-12.pth,,standard_60,50,yes,test,1.0320912071042607
saves/ESN_A_2_esn_09-09-2021_02-37-14.pth,saves/ESN_B_2_esn_09-09-2021_02-37-14.pth,double_30,50,no,test,0.22415191446354898
saves/ESN_A_2_esnF_09-09-2021_02-37-18.pth,saves/ESN_B_2_esnF_09-09-2021_02-37-18.pth,double_30,50,yes,test,1.1412882179318211
09-09-2021_02-28-07,,mega_ABA,50,yes,test,0.3016302477533311
saves/ESN_C_09-09-2021_02-37-09.pth,,standard_30,50,no,test,0.31976940523364833
saves/ESN_C_loop_09-09-2021_02-37-10.pth,,standard_30,50,yes,test,0.8733870527324259
saves/ESN_C_09-09-2021_02-37-11.pth,,standard_60,50,no,test,0.2653107063361186
saves/ESN_C_loop_09-09-2021_02-37-12.pth,,standard_60,50,yes,test,0.8764301696726601
saves/ESN_A_2_esn_09-09-2021_02-37-14.pth,saves/ESN_B_2_esn_09-09-2021_02-37-14.pth,double_30,50,no,test,0.24047269352634976
saves/ESN_A_2_esnF_09-09-2021_02-37-18.pth,saves/ESN_B_2_esnF_09-09-2021_02-37-18.pth,double_30,50,yes,test,0.9942100502038574
09-09-2021_02-28-07,,mega_ABA,50,yes,test,0.4457459633283238
saves/ESN_C_09-09-2021_02-37-09.pth,,standard_30,50,no,test,0.3779823636033116
saves/ESN_C_loop_09-09-2021_02-37-10.pth,,standard_30,50,yes,test,0.7183442759526318
saves/ESN_C_09-09-2021_02-37-11.pth,,standard_60,50,no,test,0.30805953850835993
saves/ESN_C_loop_09-09-2021_02-37-12.pth,,standard_60,50,yes,test,0.6995283109419383
saves/ESN_A_2_esn_09-09-2021_02-37-14.pth,saves/ESN_B_2_esn_09-09-2021_02-37-14.pth,double_30,50,no,test,0.34357432771958746
saves/ESN_A_2_esnF_09-09-2021_02-37-18.pth,saves/ESN_B_2_esnF_09-09-2021_02-37-18.pth,double_30,50,yes,test,0.8081469553086847
09-09-2021_02-28-07,,mega_ABA,50,yes,test,0.48115474753260634
saves/ESN_C_09-09-2021_02-37-09.pth,,standard_30,50,no,test,0.38293356046366167
saves/ESN_C_loop_09-09-2021_02-37-10.pth,,standard_30,50,yes,test,0.5445254431664535
saves/ESN_C_09-09-2021_02-37-11.pth,,standard_60,50,no,test,0.27146589798923965
saves/ESN_C_loop_09-09-2021_02-37-12.pth,,standard_60,50,yes,test,0.5500817584969844
saves/ESN_A_2_esn_09-09-2021_02-37-14.pth,saves/ESN_B_2_esn_09-09-2021_02-37-14.pth,double_30,50,no,test,0.3579109213940108
saves/ESN_A_2_esnF_09-09-2021_02-37-18.pth,saves/ESN_B_2_esnF_09-09-2021_02-37-18.pth,double_30,50,yes,test,0.6562032714444503
09-09-2021_02-28-07,,mega_ABA,50,yes,test,0.4750034272941611
saves/ESN_C_09-09-2021_02-37-09.pth,,standard_30,50,no,test,0.366596489236701
saves/ESN_C_loop_09-09-2021_02-37-10.pth,,standard_30,50,yes,test,0.6032571087882553
